icao,site,observed_utc,observed_local,flight_category,temp_c,dewpoint_c,wind_dir_deg,wind_kts,gust_kts,vis_sm,altimeter_hpa,raw_text,fetched_at_utc,fetched_at_local,site_name,site_lat,site_lon,country,region
KW96,"Quinton/New Kent Cnty, VA, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,26.7,20.6,20,3,0,NA,1011.9,METAR KW96 261715Z AUTO 02003KT 10SM SCT026 SCT034 SCT120 27/21 A2988 RMK AO1 T02670206,2025-09-26T17:18:30Z,2025-09-26T13:18:30Z,New Kent County Airport,37.5032,-77.125501,US,US-VA
KWAL,"Wallops Island Facility Arpt, VA, US",2025-09-25T17:54:00Z,2025-09-25 13:54:00,VFR,27.2,23.3,200,16,0,NA,1011.9,METAR KWAL 251754Z 20016KT 10SM FEW030 FEW100 SCT250 27/23 A2988 RMK AO2 SLP114 T02720233 10278 20233 58019,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Wallops Flight Facility Airport,37.940813,-75.462255,US,US-VA
KWAL,"Wallops Island Facility Arpt, VA, US",2025-09-26T16:54:00Z,2025-09-26 12:54:00,VFR,26.7,22.2,250,7,0,9,1011.3,METAR KWAL 261654Z AUTO 25007KT 9SM FEW018 SCT024 27/22 A2986 RMK AO2 SLP110 T02670222,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Wallops Flight Facility Airport,37.940813,-75.462255,US,US-VA
KWDG,"Enid/Woodring Arpt, OK, US",2025-09-25T17:45:00Z,2025-09-25 12:45:00,VFR,28,14,310,4,0,NA,1019,METAR KWDG 251745Z 31004KT 10SM CLR 28/14 A3009,2025-09-26T17:36:02Z,2025-09-26T13:36:02Z,Enid Woodring Regional Airport,36.3791999817,-97.7910995483,US,US-OK
KWDG,"Enid/Woodring Arpt, OK, US",2025-09-26T16:50:00Z,2025-09-26 11:50:00,VFR,28,15,180,4,0,NA,1015.7,METAR KWDG 261650Z 18004KT 10SM CLR 28/15 A2999,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Enid Woodring Regional Airport,36.3791999817,-97.7910995483,US,US-OK
KWDR,"Winder/Barrow Cnty, GA, US",2025-09-25T18:15:00Z,2025-09-25 14:15:00,VFR,28,21,VAR,NA,0,NA,1014.6,METAR KWDR 251815Z 10SM SCT040 SCT049 BKN055 28/21 A2996 RMK AO2,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Barrow County Airport,33.98289871,-83.66739655,US,US-GA
KWDR,"Winder/Barrow Cnty, GA, US",2025-09-26T16:55:00Z,2025-09-26 12:55:00,VFR,26,21,VAR,NA,0,NA,1013.3,METAR KWDR 261655Z 10SM SCT020 26/21 A2992 RMK AO2,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Barrow County Airport,33.98289871,-83.66739655,US,US-GA
KWHP,"Los Angeles/Whiteman Arpt, CA, US",2025-09-25T17:55:00Z,2025-09-25 10:55:00,VFR,22,17,70,7,13,6,1017.4,METAR KWHP 251755Z 07007G13KT 6SM HZ SKC 22/17 A3004,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Whiteman Airport,34.2593,-118.413002,US,US-CA
KWHP,"Los Angeles/Whiteman Arpt, CA, US",2025-09-26T16:55:00Z,2025-09-26 09:55:00,MVFR,20,16,0,0,0,NA,1013.6,METAR KWHP 261655Z 00000KT 10SM BKN015 OVC020 20/16 A2993,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Whiteman Airport,34.2593,-118.413002,US,US-CA
KWJF,"Lancaster/Fox Arfld, CA, US",2025-09-25T17:56:00Z,2025-09-25 10:56:00,VFR,26.7,9.4,230,15,22,NA,1017,METAR KWJF 251756Z AUTO 23015G22KT 10SM CLR 27/09 A3003 RMK AO2 SLP150 T02670094 10267 20167 58001 $,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,General William J Fox Airfield,34.7411,-118.219002,US,US-CA
KWJF,"Lancaster/Fox Arfld, CA, US",2025-09-26T16:56:00Z,2025-09-26 09:56:00,VFR,26.1,11.1,270,7,0,NA,1012.6,METAR KWJF 261656Z 27007KT 10SM CLR 26/11 A2990 RMK AO2 SLP106 T02610111,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,General William J Fox Airfield,34.7411,-118.219002,US,US-CA
KWLD,"Winfield/Strother Fld, KS, US",2025-09-25T17:54:00Z,2025-09-25 12:54:00,VFR,26.1,15,VAR,4,0,NA,1019,METAR KWLD 251754Z AUTO VRB04KT 10SM CLR 26/15 A3009 RMK AO2 SLP181 T02610150 10261 20133 58007 $,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Strother Field,37.168598,-97.037598,US,US-KS
KWLD,"Winfield/Strother Fld, KS, US",2025-09-26T16:54:00Z,2025-09-26 11:54:00,VFR,26.7,15,210,6,0,NA,1015.7,METAR KWLD 261654Z AUTO 21006KT 10SM CLR 27/15 A2999 RMK AO2 SLP147 T02670150,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Strother Field,37.168598,-97.037598,US,US-KS
KWMC,"Winnemucca Muni, NV, US",2025-09-25T17:56:00Z,2025-09-25 10:56:00,VFR,17.2,5.6,90,4,0,NA,1020.7,METAR KWMC 251756Z AUTO 09004KT 10SM -RA FEW060 BKN100 OVC110 17/06 A3014 RMK AO2 RAB42 SLP182 P0001 60001 T01720056 10183 20033 53008,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Winnemucca Municipal Airport,40.8965988159,-117.805999756,US,US-NV
KWMC,"Winnemucca Muni, NV, US",2025-09-26T16:56:00Z,2025-09-26 09:56:00,VFR,20.6,0.6,20,7,0,NA,1019.4,METAR KWMC 261656Z AUTO 02007KT 10SM CLR 21/01 A3010 RMK AO2 SLP155 T02060006,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Winnemucca Municipal Airport,40.8965988159,-117.805999756,US,US-NV
KWRB,"Warner Robins AFB, GA, US",2025-09-25T17:55:00Z,2025-09-25 13:55:00,VFR,25.2,23,230,4,0,NA,1014,METAR KWRB 251755Z AUTO 23004KT 10SM VCTS FEW036 25/23 A2994 RMK AO2 RAE53 TSE51 SLP138 P0040 60046 T02520230 10315 20222 56014,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Robins Air Force Base,32.640099,-83.591904,US,US-GA
KWRB,"Warner Robins AFB, GA, US",2025-09-26T17:07:00Z,2025-09-26 13:07:00,MVFR,27,22,170,4,0,NA,1011.9,SPECI KWRB 261707Z 17004KT 10SM SCT018 BKN024 27/22 A2988 RMK AO2A CIG 018V024 CIG 018 RWY15 SLP118,2025-09-26T17:18:30Z,2025-09-26T13:18:30Z,Robins Air Force Base,32.640099,-83.591904,US,US-GA
KWRI,"McGuire AFB, NJ, US",2025-09-25T18:14:00Z,2025-09-25 14:14:00,VFR,25,23,160,6,0,NA,1009.6,SPECI KWRI 251814Z AUTO 16006KT 10SM CLR 25/23 A2981 RMK AO2 RAE03RAB05E14 SLP093,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Mc Guire Air Force Base,40.0155983,-74.59169769,US,US-NJ
KWRI,"McGuire AFB, NJ, US",2025-09-26T16:55:00Z,2025-09-26 12:55:00,VFR,26.8,17.3,310,6,0,7,1010.6,METAR KWRI 261655Z 31006KT 7SM FEW025 27/17 A2984 RMK AO2A SLP103 T02680173,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Mc Guire Air Force Base,40.0155983,-74.59169769,US,US-NJ
KWRL,"Worland Muni, WY, US",2025-09-25T17:53:00Z,2025-09-25 11:53:00,VFR,22.2,8.3,VAR,3,0,NA,1020.7,METAR KWRL 251753Z AUTO VRB03KT 10SM CLR 22/08 A3014 RMK AO2 SLP176 T02220083 10222 20044 58015,2025-09-26T17:36:02Z,2025-09-26T13:36:02Z,Worland Municipal Airport,43.965698,-107.950996,US,US-WY
KWRL,"Worland Muni, WY, US",2025-09-26T16:53:00Z,2025-09-26 10:53:00,VFR,18.3,6.1,260,3,0,NA,1014.3,METAR KWRL 261653Z AUTO 26003KT 10SM CLR 18/06 A2995 RMK AO2 SLP109 T01830061,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Worland Municipal Airport,43.965698,-107.950996,US,US-WY
KWST,"Westerly State Arpt, RI, US",2025-09-25T18:35:00Z,2025-09-25 14:35:00,LIFR,21.7,21.1,180,12,0,4,1011.3,SPECI KWST 251835Z AUTO 18012KT 4SM BR OVC002 22/21 A2986 RMK AO2 RAE24 P0001 T02170211,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Westerly State Airport,41.349602,-71.803398,US,US-RI
KWST,"Westerly State Arpt, RI, US",2025-09-26T16:53:00Z,2025-09-26 12:53:00,VFR,25,18.9,240,6,0,NA,1009.2,METAR KWST 261653Z AUTO 24006KT 10SM CLR 25/19 A2980 RMK AO2 SLP090 T02500189,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Westerly State Airport,41.349602,-71.803398,US,US-RI
KWVI,"Watsonville Muni, CA, US",2025-09-25T17:53:00Z,2025-09-25 10:53:00,VFR,22.2,17.8,0,0,0,8,1016.7,METAR KWVI 251753Z AUTO 00000KT 8SM CLR 22/18 A3002 RMK AO2 SLP164 60005 T02220178 10228 20178 50014,2025-09-26T17:36:02Z,2025-09-26T13:36:02Z,Watsonville Municipal Airport,36.9356994629,-121.790000916,US,US-CA
KWVI,"Watsonville Muni, CA, US",2025-09-26T17:03:00Z,2025-09-26 10:03:00,VFR,18.3,13.3,160,3,0,7,1013,SPECI KWVI 261703Z AUTO 16003KT 7SM SCT013 18/13 A2991 RMK AO2 T01830133,2025-09-26T17:18:30Z,2025-09-26T13:18:30Z,Watsonville Municipal Airport,36.9356994629,-121.790000916,US,US-CA
KWVL,"Waterville/Lafleur Arpt, ME, US",2025-09-25T17:56:00Z,2025-09-25 13:56:00,IFR,15.6,15.6,0,0,0,4,1014.3,METAR KWVL 251756Z AUTO 00000KT 4SM RA BR OVC005 16/16 A2995 RMK AO2 RAB1659 PRESFR SLP167 P0010 60012 T01560156 10161 20144 58026,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Waterville Robert Lafleur Airport,44.5331993103,-69.6754989624,US,US-ME
KWVL,"Waterville/Lafleur Arpt, ME, US",2025-09-26T16:56:00Z,2025-09-26 12:56:00,VFR,23.3,15,250,9,0,NA,1005.5,METAR KWVL 261656Z AUTO 25009KT 10SM FEW030 23/15 A2969 RMK AO2 SLP078 T02330150,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Waterville Robert Lafleur Airport,44.5331993103,-69.6754989624,US,US-ME
KWWD,"Wildwood/Cape May Cnty, NJ, US",2025-09-25T17:56:00Z,2025-09-25 13:56:00,VFR,26.1,22.8,170,11,0,NA,1010.9,METAR KWWD 251756Z AUTO 17011KT 10SM BKN080 26/23 A2985 RMK AO2 SLP108 T02610228 10261 20228 58024,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Cape May County Airport,39.0084991455,-74.9083023071,US,US-NJ
KWWD,"Wildwood/Cape May Cnty, NJ, US",2025-09-26T16:56:00Z,2025-09-26 12:56:00,VFR,26.1,20.6,290,7,0,NA,1011.3,METAR KWWD 261656Z AUTO 29007KT 10SM CLR 26/21 A2986 RMK AO2 SLP114 T02610206,2025-09-26T17:18:30Z,2025-09-26T13:18:30Z,Cape May County Airport,39.0084991455,-74.9083023071,US,US-NJ
KWWR,"Woodward Arpt, OK, US",2025-09-25T18:35:00Z,2025-09-25 13:35:00,VFR,26,10,280,6,0,NA,1022.1,METAR KWWR 251835Z AUTO 28006KT 10SM SCT060 26/10 A3018 RMK AO2,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,West Woodward Airport,36.438,-99.5226667,US,US-OK
KWWR,"Woodward Arpt, OK, US",2025-09-26T17:15:00Z,2025-09-26 12:15:00,VFR,27,9,210,9,14,NA,1016.7,METAR KWWR 261715Z AUTO 21009G14KT 10SM CLR 27/09 A3002 RMK AO2,2025-09-26T17:18:30Z,2025-09-26T13:18:30Z,West Woodward Airport,36.438,-99.5226667,US,US-OK
KWYS,"West Yellowstone Arpt, MT, US",2025-09-25T18:15:00Z,2025-09-25 12:15:00,VFR,18,1,VAR,3,0,NA,1025.8,METAR KWYS 251815Z AUTO VRB03KT 10SM CLR 18/01 A3029 RMK AO2,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Yellowstone Airport,44.6884,-111.117996,US,US-MT
KWYS,"West Yellowstone Arpt, MT, US",2025-09-26T16:55:00Z,2025-09-26 10:55:00,VFR,13,1,0,0,0,NA,1020.7,METAR KWYS 261655Z AUTO 00000KT 10SM CLR 13/01 A3014 RMK AO2,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Yellowstone Airport,44.6884,-111.117996,US,US-MT
KX26,"Sabastian Arpt, FL, US",2025-09-25T18:15:00Z,2025-09-25 18:15:00,VFR,25,25,200,3,0,NA,1015.7,METAR KX26 251815Z AUTO 20003KT 10SM -RA CLR 25/25 A2999 RMK AO2,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Sebastian Municipal Airport,27.812599,-80.495903,US,US-FL
KX26,"Sabastian Arpt, FL, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,31,25,70,7,0,NA,1011.9,METAR KX26 261655Z AUTO 07007KT 10SM CLR 31/25 A2988 RMK AO2,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Sebastian Municipal Airport,27.812599,-80.495903,US,US-FL
KX60,"Williston Muni, FL, US",2025-09-25T18:15:00Z,2025-09-25 18:15:00,VFR,28.4,24.3,50,4,0,NA,1015.3,METAR KX60 251815Z AUTO 05004KT 10SM CLR 28/24 A2998 RMK AO2 LTG DSNT S T02840243,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Williston Municipal Airport,29.35420036315918,-82.472900390625,US,US-FL
KX60,"Williston Muni, FL, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,27.5,25,60,4,0,7,1012.3,METAR KX60 261715Z AUTO 06004KT 7SM -RA SCT030 BKN035 BKN045 28/25 A2989 RMK AO2 LTG DSNT NW P0001 T02750250,2025-09-26T17:18:30Z,2025-09-26T13:18:30Z,Williston Municipal Airport,29.35420036315918,-82.472900390625,US,US-FL
KXBP,"Bridgeport Muni, TX, US",2025-09-25T18:15:00Z,2025-09-25 18:15:00,VFR,28.3,12.6,20,3,0,NA,1019.7,METAR KXBP 251815Z AUTO 02003KT 10SM CLR 28/13 A3011 RMK AO2 T02830126 PNO,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Bridgeport Municipal Airport,33.175301,-97.8284,US,US-TX
KXBP,"Bridgeport Muni, TX, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,27.2,13.5,330,3,0,NA,1016.7,METAR KXBP 261655Z AUTO 33003KT 10SM CLR 27/14 A3002 RMK AO2 T02720135,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Bridgeport Municipal Airport,33.175301,-97.8284,US,US-TX
KXLL,"Allentown/Queen City, PA, US",2025-09-25T18:35:00Z,2025-09-25 18:35:00,MVFR,24,22,190,5,0,NA,1008.9,METAR KXLL 251835Z AUTO 19005KT 10SM OVC014 24/22 A2979 RMK AO2 TSNO,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Allentown Queen City Municipal Airport,40.570105,-75.486763,US,US-PA
KXLL,"Allentown/Queen City, PA, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,26,16,0,0,0,NA,1011.6,METAR KXLL 261715Z AUTO 00000KT 10SM SCT040 26/16 A2987 RMK AO2 TSNO,2025-09-26T17:18:30Z,2025-09-26T13:18:30Z,Allentown Queen City Municipal Airport,40.570105,-75.486763,US,US-PA
KXMR,"Cape Kennedy AF Skid, FL, US",2025-09-25T18:25:00Z,2025-09-25 18:25:00,MVFR,31,24,80,6,0,NA,1013.6,SPECI KXMR 251825Z AUTO 08006KT 10SM BKN030 31/24 A2993 RMK AO2 SLP138,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Cape Canaveral SFS Skid Strip,28.4676,-80.566597,US,US-FL
KXMR,"Cape Kennedy AF Skid, FL, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,31.7,22.7,180,7,0,NA,1010.9,METAR KXMR 261655Z AUTO 18007KT 10SM CLR 32/23 A2985 RMK AO2 SLP111 T03170227 $,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Cape Canaveral SFS Skid Strip,28.4676,-80.566597,US,US-FL
KXNA,"Fayetteville/NW Arkansas Rgnl, AR, US",2025-09-25T17:55:00Z,2025-09-25 12:55:00,VFR,23,16,20,5,0,NA,1018.4,METAR KXNA 251755Z 02005KT 10SM SCT034 SCT046 23/16 A3007,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Northwest Arkansas National Airport,36.281898,-94.306801,US,US-AR
KXNA,"Fayetteville/NW Arkansas Rgnl, AR, US",2025-09-26T16:55:00Z,2025-09-26 11:55:00,VFR,24,14,290,3,0,NA,1017,METAR KXNA 261655Z 29003KT 10SM FEW042 BKN050 BKN060 24/14 A3003,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Northwest Arkansas National Airport,36.281898,-94.306801,US,US-AR
KXNO,"North/Aux Arfd, SC, US",2025-09-25T17:55:00Z,2025-09-25 17:55:00,VFR,34.9,18.4,180,11,0,NA,1012.3,METAR KXNO 251755Z AUTO 18011KT 10SM FEW055 35/18 A2989 RMK AO2 SLP120 T03490184 10362 20237 57021 $,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,North Air Force Auxillary Airfield,33.609355,-81.08328,US,US-SC
KXNO,"North/Aux Arfd, SC, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,28.5,22.2,190,3,0,NA,1012.3,METAR KXNO 261655Z AUTO 19003KT 10SM FEW022 FEW038 BKN050 29/22 A2989 RMK AO2 SLP121 T02850222 $,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,North Air Force Auxillary Airfield,33.609355,-81.08328,US,US-SC
KXSA,"Tappahannock/Essex Cnty, VA, US",2025-09-25T18:15:00Z,2025-09-25 18:15:00,VFR,29.1,22.5,210,8,0,NA,1011.3,METAR KXSA 251815Z AUTO 21008KT 10SM SCT029 29/23 A2986 RMK AO2 T02910225,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Tappahannock-Essex County Airport,37.8596,-76.894096,US,US-VA
KXSA,"Tappahannock/Essex Cnty, VA, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,27.6,20.3,0,0,0,NA,1012.3,METAR KXSA 261715Z AUTO 00000KT 10SM SCT027 28/20 A2989 RMK AO2 T02760203,2025-09-26T17:18:30Z,2025-09-26T13:18:30Z,Tappahannock-Essex County Airport,37.8596,-76.894096,US,US-VA
KXVG,"Longville Muni, MN, US",2025-09-25T18:33:00Z,2025-09-25 18:33:00,VFR,25,16,280,8,0,NA,1012.3,METAR KXVG 251833Z AUTO 28008KT 234V324 10SM CLR 25/16 A2989 RMK AO2,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Longville Municipal Airport,46.9902,-94.204002,US,US-MN
KXVG,"Longville Muni, MN, US",2025-09-26T17:13:00Z,2025-09-26 17:13:00,VFR,19,10,150,7,0,NA,1013,METAR KXVG 261713Z AUTO 15007KT 124V184 10SM CLR 19/10 A2991 RMK AO2,2025-09-26T17:18:30Z,2025-09-26T13:18:30Z,Longville Municipal Airport,46.9902,-94.204002,US,US-MN
KXWA,"Williston/Basin Intl, ND, US",2025-09-25T17:51:00Z,2025-09-25 12:51:00,VFR,18.9,4.4,60,7,16,NA,1019.7,METAR KXWA 251751Z AUTO 06007G16KT 10SM CLR 19/04 A3011 RMK AO2 SLP198 T01890044 10189 20083 58004,2025-09-26T17:36:02Z,2025-09-26T13:36:02Z,Williston Basin International Airport,48.258387,-103.748797,US,US-ND
KXWA,"Williston/Basin Intl, ND, US",2025-09-26T16:51:00Z,2025-09-26 11:51:00,VFR,18.9,6.7,320,17,30,NA,1006.5,METAR KXWA 261651Z AUTO 32017G30KT 10SM CLR 19/07 A2972 RMK AO2 PK WND 32031/1625 SLP065 T01890067,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Williston Basin International Airport,48.258387,-103.748797,US,US-ND
KY19,"Mandan Muni, ND, US",2025-09-25T18:15:00Z,2025-09-25 18:15:00,NA,20,13,40,8,15,NA,1018,METAR KY19 251815Z AUTO 04008G15KT 10SM 20/13 A3006 RMK AO2,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Mandan Municipal Airport,46.7681999206543,-100.8939971923828,US,US-ND
KY19,"Mandan Muni, ND, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,NA,21,14,160,12,0,NA,1005.8,METAR KY19 261715Z AUTO 16012KT 10SM 21/14 A2970 RMK AO2,2025-09-26T17:18:30Z,2025-09-26T13:18:30Z,Mandan Municipal Airport,46.7681999206543,-100.8939971923828,US,US-ND
KY23,"Chetek Muni, WI, US",2025-09-25T18:15:00Z,2025-09-25 18:15:00,VFR,25.4,13.4,260,3,0,NA,1014.3,METAR KY23 251815Z AUTO 26003KT 10SM CLR 25/13 A2995 RMK AO2 T02540134,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Chetek Municipal Southworth Airport,45.306198,-91.6362,US,US-WI
KY23,"Chetek Muni, WI, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,20.6,12.8,110,3,0,NA,1014.3,METAR KY23 261655Z AUTO 11003KT 10SM CLR 21/13 A2995 RMK AO2 T02060128,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Chetek Municipal Southworth Airport,45.306198,-91.6362,US,US-WI
KY31,"West Branch Arpt, MI, US",2025-09-25T18:35:00Z,2025-09-25 14:35:00,VFR,21.5,14.5,300,4,0,NA,1010.9,METAR KY31 251835Z AUTO 30004KT 10SM SCT031 BKN045 OVC050 22/15 A2985 RMK AO2 T02150145,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,West Branch Community Airport,44.244801,-84.179802,US,US-MI
KY31,"West Branch Arpt, MI, US",2025-09-26T17:15:00Z,2025-09-26 13:15:00,VFR,22.4,15.9,250,6,0,NA,1011.9,METAR KY31 261715Z AUTO 25006KT 10SM SCT019 22/16 A2988 RMK AO2 T02240159,2025-09-26T17:18:30Z,2025-09-26T13:18:30Z,West Branch Community Airport,44.244801,-84.179802,US,US-MI
KY50,"Wautoma Muni, WI, US",2025-09-25T17:56:00Z,2025-09-25 17:56:00,VFR,21.1,14.4,VAR,3,0,NA,1014.6,METAR KY50 251756Z AUTO VRB03KT 10SM CLR 21/14 A2996 RMK AO2 SLP145 T02110144 10211 20089 58012 $,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Wautoma Municipal Airport,44.041599,-89.304497,US,US-WI
KY50,"Wautoma Muni, WI, US",2025-09-26T16:56:00Z,2025-09-26 16:56:00,MVFR,17.2,14.4,80,4,0,NA,1014,METAR KY50 261656Z AUTO 08004KT 10SM OVC011 17/14 A2994 RMK AO2 SLP133 T01720144 $,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Wautoma Municipal Airport,44.041599,-89.304497,US,US-WI
KY51,"Viroqua Muni, WI, US",2025-09-25T18:35:00Z,2025-09-25 18:35:00,VFR,22.9,13,310,5,0,NA,1015.7,METAR KY51 251835Z AUTO 31005KT 10SM SCT035 23/13 A2999 RMK AO1 T02290130,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Viroqua Municipal Airport,43.5801,-90.900196,US,US-WI
KY51,"Viroqua Muni, WI, US",2025-09-26T16:55:00Z,2025-09-26 16:55:00,VFR,23.2,15.1,340,6,0,NA,1013.6,METAR KY51 261655Z AUTO 34006KT 10SM CLR 23/15 A2993 RMK AO1 T02320151,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Viroqua Municipal Airport,43.5801,-90.900196,US,US-WI
KY70,"Ionia Cnty Arpt, MI, US",2025-09-25T18:35:00Z,2025-09-25 18:35:00,VFR,21,15,300,5,0,NA,1011.9,METAR KY70 251835Z AUTO 30005KT 10SM FEW031 SCT080 21/15 A2988 RMK AO2,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Ionia County Airport,42.938,-85.060501,US,US-MI
KY70,"Ionia Cnty Arpt, MI, US",2025-09-26T17:15:00Z,2025-09-26 17:15:00,VFR,24,15,260,10,0,NA,1013.3,METAR KY70 261715Z AUTO 26010KT 10SM FEW034 24/15 A2992 RMK AO2,2025-09-26T17:18:30Z,2025-09-26T13:18:30Z,Ionia County Airport,42.938,-85.060501,US,US-MI
KYIP,"Detroit/Willow Run Arpt, MI, US",2025-09-25T17:53:00Z,2025-09-25 13:53:00,VFR,22.8,15.6,310,9,0,NA,1011.6,METAR KYIP 251753Z 31009KT 10SM SCT026 SCT080 23/16 A2987 RMK AO2 SLP111 T02280156 10233 20167 58006,2025-09-26T17:36:02Z,2025-09-26T13:36:02Z,Willow Run Airport,42.2379,-83.530403,US,US-MI
KYIP,"Detroit/Willow Run Arpt, MI, US",2025-09-26T16:53:00Z,2025-09-26 12:53:00,VFR,23.9,12.8,VAR,3,0,NA,1014,METAR KYIP 261653Z VRB03KT 10SM CLR 24/13 A2994 RMK AO2 SLP131 T02390128,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Willow Run Airport,42.2379,-83.530403,US,US-MI
KYKM,"Yakima/McAllister Fld, WA, US",2025-09-25T17:53:00Z,2025-09-25 10:53:00,VFR,22.8,6.7,160,3,0,NA,1014.6,METAR KYKM 251753Z 16003KT 10SM CLR 23/07 A2996 RMK AO2 SLP142 T02280067 10228 20089 58006 $,2025-09-26T17:36:02Z,2025-09-26T13:36:02Z,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,US,US-WA
KYKM,"Yakima/McAllister Fld, WA, US",2025-09-26T16:53:00Z,2025-09-26 09:53:00,VFR,16.7,1.7,260,5,0,NA,1021.1,METAR KYKM 261653Z 26005KT 10SM CLR 17/02 A3015 RMK AO2 SLP206 T01670017 $,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Yakima Air Terminal McAllister Field,46.56819916,-120.5439987,US,US-WA
KYKN,"Yankton/Gurney Muni, SD, US",2025-09-25T17:56:00Z,2025-09-25 12:56:00,VFR,26.1,14.4,200,4,0,NA,1017.4,METAR KYKN 251756Z AUTO 20004KT 10SM CLR 26/14 A3004 RMK AO2 SLP178 T02610144 10261 20100 58010,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Chan Gurney Municipal Airport,42.916698455811,-97.385902404785,US,US-SD
KYKN,"Yankton/Gurney Muni, SD, US",2025-09-26T16:56:00Z,2025-09-26 11:56:00,VFR,28.3,11.1,190,14,18,NA,1011.3,METAR KYKN 261656Z AUTO 19014G18KT 10SM CLR 28/11 A2986 RMK AO2 SLP114 T02830111,2025-09-26T17:18:31Z,2025-09-26T13:18:31Z,Chan Gurney Municipal Airport,42.916698455811,-97.385902404785,US,US-SD
KYNG,"Youngstown-Warren Rgnl, OH, US",2025-09-25T18:13:00Z,2025-09-25 14:13:00,MVFR,21.1,18.3,290,3,0,NA,1010.6,SPECI KYNG 251813Z 29003KT 10SM BKN011 BKN032 21/18 A2984 RMK AO2 T02110183,2025-09-26T17:36:01Z,2025-09-26T13:36:01Z,Youngstown Warren Regional Airport,41.26070023,-80.67910004,US,US-OH
